Frame,left_001_X,left_001_Y,left_001_Z,left_002_X,left_002_Y,left_002_Z,left_003_X,left_003_Y,left_003_Z,volume_001_X,volume_001_Y,volume_001_Z,volume_002_X,volume_002_Y,volume_002_Z,volume_003_X,volume_003_Y,volume_003_Z,webcam_001_X,webcam_001_Y,webcam_001_Z,webcam_002_X,webcam_002_Y,webcam_002_Z,webcam_003_X,webcam_003_Y,webcam_003_Z,zed_volume_001_X,zed_volume_001_Y,zed_volume_001_Z,zed_volume_002_X,zed_volume_002_Y,zed_volume_002_Z,zed_volume_003_X,zed_volume_003_Y,zed_volume_003_Z
10272,3555.369385,1068.305176,-205.217178,3505.983398,1083.201294,-254.520691,3456.05542,1052.48938,-107.740486,3587.448975,1053.359375,-67.982246,3521.321289,1042.195801,-151.244324,3537.376221,1038.472534,-287.387512,3813.300293,1666.684692,230.419052,3898.824951,1641.028564,147.843002,3895.225586,1558.209961,178.481384,3701.04834,1342.376343,200.253555,3660.281738,1324.219238,121.274155,3805.080322,1340.679321,133.600006
10273,3555.11499,1068.06311,-205.332123,3505.889893,1082.995972,-254.528885,3456.001709,1052.464111,-107.736443,3587.279053,1053.085815,-68.008499,3521.340576,1042.186401,-151.240234,3537.38501,1038.452271,-287.368927,3813.288086,1666.687256,230.426453,3898.789551,1640.992554,147.884033,3895.233154,1558.217285,178.492264,3701.057861,1342.365723,200.251587,3660.264648,1324.228882,121.311562,3805.080811,1340.695068,133.591019
10274,3555.037842,1067.479736,-205.339493,3505.805908,1082.807861,-254.532455,3455.973633,1052.433594,-107.729065,3587.251465,1053.069336,-67.984077,3521.266846,1042.337646,-151.137985,3537.604736,1038.428711,-287.495941,3813.295654,1666.684448,230.448349,3898.781738,1640.996216,147.894241,3895.223145,1558.213135,178.501328,3701.060059,1342.364624,200.242065,3660.262939,1324.245361,121.298225,3805.074951,1340.693481,133.600159
10275,3554.961426,1066.957031,-205.402863,3505.618164,1082.563477,-254.580048,3455.958008,1052.386597,-107.704964,3587.236572,1053.072632,-67.976051,3521.192871,1042.414062,-151.026749,3537.447754,1038.390869,-287.374329,3813.290771,1666.676147,230.466263,3898.794189,1641.000977,147.914612,3895.243408,1558.218628,178.515762,3701.08374,1342.369385,200.242355,3660.25415,1324.27356,121.293373,3805.099365,1340.70105,133.583801
10276,3554.814697,1066.648193,-205.400497,3505.372803,1082.305298,-254.659714,3455.924316,1052.359863,-107.671661,3587.22998,1053.090332,-68.013123,3521.171387,1042.456177,-150.978165,3537.419434,1038.407104,-287.36319,3813.293701,1666.664673,230.507568,3898.785889,1640.988525,147.907974,3895.221436,1558.245117,178.57045,3701.097412,1342.371216,200.209564,3660.261475,1324.298706,121.303268,3805.104004,1340.734253,133.582367
10277,3554.718262,1066.417725,-205.386047,3505.279053,1082.116821,-254.652054,3455.929199,1052.36084,-107.660461,3587.203125,1053.072754,-67.989883,3521.220459,1042.383301,-151.102402,3537.421143,1038.410645,-287.359802,3813.287354,1666.660522,230.527954,3898.788086,1640.975098,147.915207,3895.173828,1558.236938,178.604156,3701.095947,1342.349731,200.183731,3660.263428,1324.347656,121.293259,3805.126709,1340.771729,133.585129
10278,3554.462646,1066.203979,-205.422058,3505.07959,1081.777222,-254.860199,3455.923828,1052.332886,-107.643433,3587.218506,1053.079346,-68.008987,3521.587158,1042.201782,-151.156631,3537.441406,1038.406982,-287.351624,3813.283691,1666.667114,230.548645,3898.78125,1640.976318,147.935379,3895.231201,1558.265503,178.583649,3701.123779,1342.345215,200.149704,3660.269287,1324.362061,121.289688,3805.14209,1340.782227,133.576843
10279,3554.474365,1065.894287,-205.337341,3504.989014,1081.559814,-254.912857,3455.88623,1052.327026,-107.617142,3587.208496,1053.067505,-68.007538,3521.705322,1042.105347,-151.13472,3537.645264,1038.408447,-287.484314,3813.287354,1666.688721,230.555206,3898.775635,1640.972778,147.960892,3895.174072,1558.266357,178.568359,3701.136475,1342.345825,200.133423,3660.280273,1324.385986,121.303322,3805.1604,1340.800903,133.570221
10280,3554.350342,1065.618164,-205.368378,3504.952148,1081.410156,-254.898193,3455.910889,1052.335083,-107.618126,3587.219238,1053.090942,-67.999504,3521.64917,1042.208374,-151.051163,3537.500977,1038.388672,-287.378204,3813.292725,1666.682739,230.565292,3898.785889,1640.981689,147.963638,3895.084961,1558.267578,178.578781,3701.14209,1342.338745,200.117126,3660.266357,1324.414185,121.261299,3805.184326,1340.825928,133.561386
10281,3554.28125,1065.403809,-205.398254,3504.887451,1081.240479,-254.890854,3455.911865,1052.322388,-107.612198,3587.204834,1053.075562,-68.004074,3521.628174,1042.193848,-151.141159,3537.476807,1038.434937,-287.352661,3813.271973,1666.685669,230.555603,3898.750977,1640.958008,147.937744,3895.072266,1558.265015,178.578125,3701.171875,1342.350708,200.094559,3660.280518,1324.438477,121.279831,3805.194824,1340.837646,133.550049
10282,3554.201904,1065.194702,-205.43512,3504.871338,1081.073608,-254.898102,3455.921143,1052.354004,-107.603722,3587.200684,1053.054565,-68.017876,3521.419678,1042.363281,-151.231827,3537.666504,1038.428345,-287.502167,3813.296143,1666.702637,230.565704,3898.738281,1640.960693,147.934799,3895.076904,1558.293457,178.579956,3701.165771,1342.345703,200.092178,3660.284424,1324.446899,121.267654,3805.202148,1340.838745,133.546417
10283,3554.136963,1064.943604,-205.411377,3504.734619,1080.912598,-254.817581,3455.918213,1052.330811,-107.593941,3587.205811,1053.039307,-68.024117,3521.324463,1042.437622,-151.162796,3537.466064,1038.406006,-287.406799,3813.292725,1666.703613,230.556442,3898.735596,1640.97876,147.931107,3895.134277,1558.295044,178.611832,3701.164062,1342.334839,200.070572,3660.291992,1324.445435,121.237892,3805.20166,1340.827881,133.537384
10284,3554.133545,1064.664062,-205.554703,3504.794678,1080.751953,-254.736954,3455.905762,1052.306641,-107.612305,3587.183594,1052.994385,-68.001999,3521.554932,1042.308838,-151.153214,3537.448486,1038.454102,-287.387115,3813.294189,1666.702271,230.542618,3898.719238,1640.990967,147.916687,3895.057861,1558.291382,178.577225,3701.174316,1342.330688,200.03833,3660.287598,1324.430298,121.279053,3805.192383,1340.826416,133.522034
10285,3554.131104,1064.395142,-205.557358,3504.788086,1080.587769,-254.746674,3455.9104,1052.304199,-107.617149,3587.195312,1052.97644,-68.008774,3521.425537,1042.336792,-151.254837,3537.526123,1038.543457,-287.439178,3813.28833,1666.707886,230.514526,3898.762939,1641.003662,147.927765,3895.112793,1558.286011,178.553162,3701.176514,1342.333008,200.017227,3660.305664,1324.411255,121.225784,3805.195801,1340.815308,133.517899
10286,3554.036865,1064.284668,-205.62709,3504.900146,1080.540527,-254.739319,3455.883545,1052.266724,-107.628075,3587.188721,1052.938843,-67.996246,3521.331543,1042.39563,-151.191345,3537.505615,1038.553833,-287.442169,3813.279785,1666.703369,230.495544,3898.766113,1641.019165,147.922073,3895.113525,1558.297974,178.566895,3701.218262,1342.262085,200.013763,3660.3125,1324.393066,121.256531,3805.190918,1340.786621,133.534164
10287,3554.000977,1064.095703,-205.630997,3504.956787,1080.345337,-254.737289,3455.907959,1052.250732,-107.653854,3587.198486,1052.896606,-67.990677,3521.529785,1042.262695,-151.154205,3537.515381,1038.584229,-287.466614,3813.285889,1666.710571,230.475006,3898.770996,1641.025391,147.899277,3895.19873,1558.311279,178.528885,3701.187012,1342.324585,199.990616,3660.295654,1324.357178,121.256821,3805.157715,1340.762451,133.533859
10288,3553.97168,1063.88855,-205.640106,3504.882568,1080.032471,-254.785324,3455.893311,1052.215454,-107.690384,3587.208984,1052.868774,-67.97879,3521.380615,1042.311401,-151.236557,3537.559814,1038.585327,-287.455963,3813.290771,1666.697998,230.45575,3898.770996,1641.024414,147.900543,3895.198975,1558.298218,178.522812,3701.17041,1342.353027,199.994797,3660.30542,1324.325439,121.267052,3805.1604,1340.744019,133.530502
10289,3553.90625,1063.667725,-205.648361,3504.913086,1079.915771,-254.781219,3455.881592,1052.141479,-107.728714,3587.214111,1052.848267,-67.997284,3521.278076,1042.357788,-151.183258,3537.56665,1038.582031,-287.450378,3813.284668,1666.690552,230.437286,3898.785889,1641.021973,147.875977,3895.19458,1558.261597,178.481384,3701.227783,1342.320557,200.075272,3660.311279,1324.289429,121.255882,3805.156494,1340.720581,133.521286
10290,3553.82959,1063.461304,-205.674606,3504.94458,1079.676147,-254.728531,3455.878174,1052.12146,-107.758469,3587.210449,1052.816406,-67.969177,3521.233154,1042.363525,-151.139984,3537.579834,1038.588379,-287.431396,3813.294434,1666.708374,230.427841,3898.788818,1641.014404,147.852982,3895.2229,1558.230103,178.466843,3701.191895,1342.307129,200.134628,3660.314209,1324.260864,121.24649,3805.139893,1340.688477,133.534012
10291,3553.743408,1063.232178,-205.626846,3504.950439,1079.553589,-254.686142,3455.845947,1052.03894,-107.790939,3587.213135,1052.807007,-67.94812,3521.22168,1042.365479,-151.141846,3537.589111,1038.597168,-287.442291,3813.301758,1666.689453,230.418488,3898.821045,1641.042847,147.828629,3895.230713,1558.204102,178.473526,3701.106689,1342.361938,200.15303,3660.302246,1324.248169,121.277489,3805.128662,1340.67749,133.543365
10292,3553.679443,1063.037231,-205.623215,3505.003662,1079.470581,-254.663559,3455.836426,1051.947144,-107.824913,3587.196289,1052.776245,-67.949593,3521.179199,1042.406128,-151.064178,3537.581787,1038.5979,-287.437653,3813.310303,1666.690063,230.412628,3898.829102,1641.031372,147.834869,3895.2229,1558.193848,178.433838,3701.060791,1342.356934,200.204544,3660.295654,1324.220093,121.270554,3805.123535,1340.66687,133.537048
10293,3553.64502,1062.874023,-205.590744,3505.248535,1079.427612,-254.596924,3455.817139,1051.880737,-107.859261,3587.20752,1052.776245,-67.940208,3521.1604,1042.375,-151.081985,3537.5896,1038.605103,-287.434265,3813.312012,1666.686646,230.406067,3898.829346,1641.032837,147.81665,3895.223877,1558.194092,178.452148,3701.095947,1342.295288,200.1698,3660.291504,1324.205566,121.281425,3805.123535,1340.656494,133.559784
10294,3553.729248,1062.511108,-205.543549,3505.313965,1079.399414,-254.557251,3455.79126,1051.780273,-107.90963,3587.204346,1052.778809,-67.929184,3521.182617,1042.344727,-151.114227,3537.575928,1038.58667,-287.42865,3813.308594,1666.681519,230.399307,3898.822266,1641.022827,147.825089,3895.235596,1558.177124,178.463928,3701.136475,1342.29126,200.097565,3660.283447,1324.206055,121.281044,3805.116211,1340.647827,133.563797
10295,3553.489014,1062.055176,-205.283203,3505.325195,1079.31311,-254.554504,3455.76001,1051.694946,-107.939003,3587.203125,1052.776001,-67.907043,3521.177246,1042.397827,-151.051132,3537.585449,1038.592285,-287.426605,3813.308594,1666.686523,230.411285,3898.838623,1641.026978,147.836929,3895.240723,1558.175049,178.463974,3701.187012,1342.332031,200.079041,3660.277588,1324.199829,121.281143,3805.102051,1340.639771,133.567291
10296,3553.395996,1061.772949,-205.230362,3505.280273,1079.231567,-254.489777,3455.894775,1051.598755,-107.939529,3587.159912,1052.767944,-67.92585,3521.13916,1042.437012,-151.00029,3537.592041,1038.567749,-287.395844,3813.31665,1666.683716,230.437347,3898.838135,1641.029785,147.844635,3895.249023,1558.176147,178.485382,3701.151367,1342.290405,200.063324,3660.268799,1324.209106,121.287018,3805.097168,1340.666626,133.572983
10297,3553.356689,1061.669312,-205.229828,3505.228027,1079.151855,-254.263275,3455.886719,1051.495483,-107.966553,3587.254883,1052.735718,-68.119232,3521.121582,1042.456421,-150.965607,3537.624756,1038.564697,-287.373474,3813.31958,1666.676636,230.441925,3898.82373,1641.030518,147.860413,3895.243408,1558.186768,178.505753,3701.104248,1342.374146,200.113312,3660.263428,1324.218872,121.298798,3805.101318,1340.676025,133.592484
10298,3553.354492,1061.588013,-205.206528,3505.343506,1079.128662,-254.417068,3455.922119,1051.424805,-108.030312,3587.158447,1052.78833,-67.939178,3521.133789,1042.458496,-150.982681,3537.61499,1038.553833,-287.388092,3813.306152,1666.685059,230.457169,3898.833496,1641.015137,147.876968,3895.271973,1558.196289,178.514801,3701.067139,1342.372681,200.192001,3660.249268,1324.2323,121.330887,3805.111084,1340.691772,133.59819
10299,3553.317383,1061.508667,-205.200714,3505.368164,1079.078247,-254.414017,3455.893311,1051.324341,-108.073746,3587.134521,1052.852539,-67.927689,3521.161621,1042.446411,-150.977188,3537.643799,1038.549683,-287.388031,3813.307861,1666.670166,230.46756,3898.786621,1640.993774,147.902283,3895.255371,1558.221313,178.530624,3701.056885,1342.374634,200.283737,3660.25293,1324.267822,121.297119,3805.081543,1340.716064,133.567581
10300,3553.332275,1061.407593,-205.177841,3505.575928,1079.247192,-254.349823,3455.913818,1051.243652,-108.118973,3587.123535,1052.875488,-67.954895,3521.179932,1042.445068,-151.019211,3537.837158,1038.515259,-287.496124,3813.302979,1666.673828,230.486343,3898.786865,1640.986572,147.925674,3895.223145,1558.247925,178.590576,3701.049316,1342.372681,200.308167,3660.26123,1324.294678,121.299408,3805.107178,1340.724609,133.599762
10301,3553.294189,1061.30542,-205.147125,3505.606689,1079.100342,-254.093079,3455.917236,1051.182861,-108.150848,3587.130371,1052.877197,-67.954765,3521.478027,1042.334717,-151.030319,3537.689697,1038.523926,-287.396271,3813.298828,1666.661377,230.506622,3898.799072,1640.991699,147.935303,3895.228027,1558.258301,178.610077,3701.068848,1342.391968,200.309158,3660.264404,1324.319092,121.288391,3805.141357,1340.748047,133.596481
10302,3553.251953,1061.205933,-205.163605,3505.590332,1079.008545,-254.081131,3455.921387,1051.107422,-108.220779,3587.120605,1052.887939,-67.962791,3521.388916,1042.335693,-151.196487,3537.658203,1038.51062,-287.381409,3813.288818,1666.668335,230.536209,3898.783203,1640.981689,147.946136,3895.082275,1558.226685,178.584351,3701.056641,1342.371094,200.285049,3660.252197,1324.341553,121.272835,3805.138916,1340.771851,133.57753
10303,3553.257568,1061.122681,-205.153107,3505.744629,1079.118286,-254.18898,3456.051514,1050.820923,-108.422783,3587.133057,1052.911865,-67.977592,3521.580811,1042.260742,-151.135132,3537.679688,1038.530762,-287.374054,3813.295654,1666.681274,230.553802,3898.788574,1640.976929,147.949921,3895.078369,1558.232666,178.570511,3701.150879,1342.320923,200.256653,3660.251465,1324.383057,121.273628,3805.148438,1340.800415,133.593307
10304,3553.246338,1061.058105,-205.131607,3505.835693,1079.132324,-254.131561,3455.991943,1050.747314,-108.463242,3587.134033,1052.929688,-67.970367,3521.63501,1042.205566,-151.120789,3537.699951,1038.545166,-287.362427,3813.288574,1666.705688,230.578766,3898.776123,1640.990479,147.933289,3895.145508,1558.28186,178.577652,3701.133545,1342.345947,200.163025,3660.28833,1324.418823,121.265854,3805.166748,1340.808716,133.550003
10305,3553.255127,1060.995239,-205.15303,3505.959717,1079.043701,-254.108307,3456.038086,1050.726685,-108.536804,3587.143311,1052.928467,-67.977646,3521.625488,1042.203613,-151.119705,3537.712646,1038.557983,-287.361694,3813.301514,1666.693359,230.56311,3898.758545,1640.987671,147.952606,3895.069824,1558.278442,178.606247,3701.137207,1342.352661,200.084732,3660.291016,1324.426025,121.25576,3805.162842,1340.827271,133.576065
10306,3553.291504,1060.866455,-205.169113,3505.982178,1078.972534,-254.088699,3456.078369,1050.697266,-108.593353,3587.149658,1052.930908,-67.996391,3521.631836,1042.233521,-151.130493,3537.69165,1038.560791,-287.38562,3813.301758,1666.70874,230.545715,3898.721924,1640.985596,147.931244,3895.05127,1558.306519,178.593582,3701.167725,1342.346191,200.027283,3660.280762,1324.425781,121.259956,3805.159912,1340.852051,133.565399
10307,3553.302734,1060.765991,-205.156708,3506.078857,1078.98999,-254.055176,3456.12207,1050.641968,-108.658638,3587.153809,1052.930542,-68.010086,3521.627686,1042.23999,-151.145157,3537.709961,1038.570435,-287.404816,3813.29126,1666.714478,230.558792,3898.724609,1640.977173,147.924957,3895.04126,1558.325806,178.564392,3701.221436,1342.327515,199.965698,3660.285156,1324.432129,121.277252,3805.185059,1340.856323,133.547333
10308,3553.301514,1060.712646,-205.169022,3506.141602,1079.001831,-254.030975,3456.117676,1050.651367,-108.725464,3587.174316,1052.931885,-68.016373,3521.638916,1042.243408,-151.149689,3537.698486,1038.552124,-287.401093,3813.293213,1666.71167,230.539688,3898.772461,1641.015381,147.945679,3895.119873,1558.309448,178.575836,3701.214844,1342.322388,199.937393,3660.294922,1324.419678,121.264259,3805.181641,1340.85083,133.537781
10309,3553.354492,1060.592163,-205.298492,3506.216553,1079.109985,-253.951782,3456.169678,1050.614014,-108.785347,3587.187012,1052.928223,-68.026276,3521.387207,1042.395508,-151.213776,3537.690918,1038.58374,-287.421844,3813.285889,1666.710571,230.53392,3898.762939,1641.026001,147.943649,3895.090576,1558.294312,178.546661,3701.210693,1342.322266,199.956207,3660.312012,1324.40979,121.238617,3805.166504,1340.841919,133.528259
10310,3553.480957,1060.358521,-205.370346,3506.399658,1079.049438,-253.914032,3456.208984,1050.595825,-108.829056,3587.188965,1052.92395,-68.02179,3521.284912,1042.470947,-151.13858,3537.669434,1038.571289,-287.415375,3813.294434,1666.712769,230.507721,3898.767578,1641.032104,147.92215,3895.173828,1558.359375,178.527313,3701.181396,1342.34314,199.989227,3660.293457,1324.401489,121.253441,3805.158447,1340.828247,133.525818
10311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10313,3553.541992,1060.077881,-205.297989,3506.654541,1079.125977,-253.777649,3456.37207,1050.546509,-108.971268,3587.217773,1052.874268,-68.017334,3521.130127,1042.521118,-151.044266,3537.63623,1038.595337,-287.43869,3813.292236,1666.71521,230.443451,3898.765869,1641.042847,147.873169,3895.221436,1558.351929,178.481171,3701.120605,1342.342651,200.11322,3660.301514,1324.332275,121.245514,3805.133789,1340.747925,133.540771
10314,3553.547119,1060.000122,-205.295074,3506.747559,1079.13855,-253.697937,3456.406494,1050.541382,-108.969574,3587.232178,1052.841919,-68.00827,3521.167969,1042.439453,-151.091339,3537.631104,1038.602661,-287.437714,3813.292236,1666.702026,230.415359,3898.779053,1641.025879,147.863235,3895.211426,1558.295532,178.485321,3701.126709,1342.345947,200.116196,3660.324707,1324.285767,121.245163,3805.126465,1340.72644,133.533615
10315,3553.565918,1059.92395,-205.266144,3506.892578,1078.882935,-253.730499,3456.50415,1050.526978,-109.006859,3587.263916,1052.821655,-67.993813,3521.221924,1042.393677,-151.126816,3537.816406,1038.605103,-287.59317,3813.295898,1666.701294,230.419342,3898.785645,1641.01416,147.850494,3895.199951,1558.243896,178.480499,3701.104736,1342.352295,200.139923,3660.302734,1324.256958,121.263596,3805.143066,1340.710449,133.547897
10316,3553.561768,1059.800415,-205.242996,3506.965576,1078.839478,-253.680832,3456.580078,1050.541504,-109.047371,3587.244629,1052.800293,-67.987404,3521.224121,1042.365234,-151.142792,3537.660156,1038.578613,-287.460266,3813.302246,1666.694336,230.410507,3898.823242,1641.050415,147.831284,3895.23291,1558.203369,178.468201,3701.139648,1342.299561,200.089828,3660.294678,1324.234985,121.273918,3805.141357,1340.68335,133.538223
10317,3553.551758,1059.692017,-205.179489,3507.276123,1078.862793,-253.328445,3456.628174,1050.520752,-109.029747,3587.239746,1052.793945,-67.990395,3521.216309,1042.361206,-151.129395,3537.616211,1038.579956,-287.419128,3813.309082,1666.680542,230.414871,3898.836182,1641.04541,147.819916,3895.24707,1558.197754,178.47995,3701.169922,1342.288208,200.046967,3660.286621,1324.212769,121.274841,3805.135742,1340.661133,133.549637
10318,3553.515381,1059.566528,-205.117844,3507.364258,1078.804565,-253.253494,3456.668213,1050.515259,-109.040756,3587.248779,1052.800171,-67.959709,3521.185303,1042.370117,-151.124634,3537.610352,1038.597656,-287.403381,3813.30249,1666.673218,230.411972,3898.842041,1641.034546,147.815155,3895.232178,1558.193848,178.481003,3701.131104,1342.357422,200.058945,3660.282715,1324.20459,121.286362,3805.128906,1340.658325,133.563217
10319,3553.529297,1059.468262,-205.069,3507.413574,1078.747681,-253.197037,3456.717773,1050.526489,-109.032211,3587.25,1052.805664,-67.967239,3521.174805,1042.367065,-151.081833,3537.611816,1038.580811,-287.378754,3813.315186,1666.672485,230.39917,3898.842529,1641.021484,147.820938,3895.260254,1558.176392,178.464081,3701.076904,1342.384888,200.142517,3660.293701,1324.212036,121.271286,3805.121826,1340.650513,133.573898
10320,3553.511719,1059.356201,-205.014465,3507.458008,1078.662109,-253.114853,3456.803467,1050.509155,-109.036224,3587.324951,1052.745483,-68.154915,3521.162109,1042.384399,-151.073608,3537.600098,1038.55835,-287.402374,3813.311523,1666.676025,230.403473,3898.852051,1641.015381,147.819916,3895.283936,1558.174316,178.482712,3701.062256,1342.368774,200.221848,3660.293213,1324.217285,121.260559,3805.108643,1340.649292,133.571732
10321,3553.577393,1059.248047,-204.924469,3507.503418,1078.591797,-253.053818,3456.843018,1050.549316,-109.02253,3587.344482,1052.753052,-68.171425,3521.161621,1042.362427,-151.064667,3537.630371,1038.54187,-287.384216,3813.317871,1666.668579,230.420715,3898.804688,1640.993286,147.878616,3895.253906,1558.178833,178.505478,3701.11792,1342.311523,200.193771,3660.274902,1324.230103,121.269341,3805.119629,1340.653564,133.585938
10322,3553.580566,1059.204102,-204.900894,3507.552246,1078.499756,-252.952133,3456.891846,1050.565308,-108.987556,3587.238525,1052.805786,-67.972694,3521.185059,1042.359253,-151.070908,3537.635254,1038.543457,-287.361725,3813.309326,1666.658569,230.445374,3898.847168,1641.012451,147.867676,3895.265137,1558.189697,178.51973,3701.155518,1342.291504,200.123093,3660.269531,1324.240845,121.289635,3805.125977,1340.661743,133.591141
10323,3553.571289,1059.131958,-204.862213,3507.597656,1078.417236,-252.867584,3456.967529,1050.615601,-108.974014,3587.220703,1052.865112,-67.956772,3521.200195,1042.358765,-151.073395,3537.654053,1038.526245,-287.365662,3813.308594,1666.659546,230.468399,3898.789551,1640.993042,147.902328,3895.269043,1558.169678,178.551941,3701.13501,1342.347046,200.082809,3660.25708,1324.265869,121.297813,3805.098145,1340.675659,133.55899
10324,3553.574463,1059.037964,-204.793137,3507.6521,1078.32959,-252.794388,3457.039307,1050.649536,-108.96994,3587.233887,1052.908813,-67.983353,3521.210938,1042.372925,-151.085999,3537.652344,1038.524414,-287.379211,3813.303955,1666.655029,230.4767,3898.792236,1640.991455,147.917969,3895.270508,1558.185425,178.557312,3701.21167,1342.323486,200.138733,3660.264648,1324.286011,121.286293,3805.112305,1340.70166,133.577118
10325,3553.556396,1058.953491,-204.764908,3507.685547,1078.215698,-252.723038,3457.089355,1050.700195,-108.963058,3587.248291,1052.916138,-68.002541,3521.216309,1042.38916,-151.089844,3537.6875,1038.494751,-287.360626,3813.305176,1666.64856,230.497894,3898.798584,1640.976196,147.934891,3895.265869,1558.193237,178.560165,3701.112793,1342.331055,200.186188,3660.258789,1324.303467,121.29171,3805.124512,1340.711792,133.590454
10326,3553.54541,1058.85083,-204.727966,3507.707275,1078.119995,-252.634674,3457.174561,1050.761841,-108.956863,3587.256592,1052.949341,-68.011078,3521.517334,1042.252808,-151.095642,3537.673828,1038.503906,-287.36084,3813.298096,1666.668335,230.531235,3898.789795,1640.976685,147.942154,3895.251465,1558.230347,178.606354,3701.087891,1342.370117,200.212524,3660.272461,1324.339355,121.280067,3805.140869,1340.740601,133.590439
10327,3553.51709,1058.797363,-204.427994,3507.734863,1078.005249,-252.565002,3457.551758,1050.719116,-109.119431,3587.27832,1053.004395,-68.029419,3521.613037,1042.163208,-151.122009,3537.690918,1038.516846,-287.353973,3813.304932,1666.681152,230.541473,3898.789795,1640.980469,147.937332,3895.205811,1558.239258,178.556824,3701.081299,1342.350464,200.241119,3660.266602,1324.365845,121.279846,3805.160645,1340.769409,133.568863
10328,3553.490234,1058.714111,-204.37088,3507.771729,1077.88855,-252.479462,3457.633545,1050.795532,-109.109009,3587.269775,1053.0271,-68.057556,3521.622559,1042.18457,-151.124725,3537.718262,1038.537354,-287.360077,3813.308838,1666.683228,230.540314,3898.750488,1640.968506,147.922211,3895.096191,1558.252441,178.592865,3701.100586,1342.34021,200.232742,3660.274414,1324.3927,121.284737,3805.181885,1340.810303,133.57547
10329,3553.501465,1058.642212,-204.329041,3507.791748,1077.751831,-252.388779,3457.37207,1050.975464,-108.895973,3587.297119,1053.063599,-68.060059,3521.609375,1042.231689,-151.130203,3537.730957,1038.528564,-287.365692,3813.295898,1666.694336,230.55896,3898.730469,1640.970581,147.91391,3895.103516,1558.2677,178.563766,3701.11377,1342.343018,200.170746,3660.268799,1324.410278,121.274544,3805.199219,1340.825928,133.563705
10330,3553.518311,1058.577515,-204.293564,3507.837646,1077.641113,-252.304077,3457.702881,1050.896606,-109.098022,3587.307373,1053.073364,-68.074661,3521.592773,1042.258179,-151.141907,3537.730225,1038.53418,-287.375244,3813.29248,1666.694458,230.565536,3898.77124,1640.981445,147.966263,3895.076172,1558.280518,178.571289,3701.146484,1342.335205,200.111008,3660.294922,1324.416626,121.276062,3805.191406,1340.855469,133.541885
10331,3553.490479,1058.497192,-204.284088,3507.915771,1077.430908,-252.266373,3457.791016,1050.988281,-109.068993,3587.316895,1053.074829,-68.090889,3521.379883,1042.421265,-151.202835,3537.717041,1038.546753,-287.38504,3813.291504,1666.69043,230.55571,3898.727539,1640.983398,147.923935,3895.05542,1558.283936,178.568771,3701.193848,1342.347778,200.074097,3660.290527,1324.42749,121.264915,3805.19165,1340.848511,133.538239
10332,3553.534912,1058.424316,-204.246918,3508.083252,1077.192139,-252.333664,3457.780273,1051.040283,-109.066162,3587.320557,1053.077759,-68.095406,3521.54248,1042.380615,-151.151825,3537.723389,1038.547729,-287.396332,3813.306396,1666.716064,230.533585,3898.724121,1640.99646,147.921051,3895.04126,1558.309204,178.551285,3701.187744,1342.328857,200.016418,3660.313965,1324.442017,121.261108,3805.197266,1340.857422,133.530762
10333,3553.435059,1058.174072,-204.031509,3508.131836,1077.020142,-252.295441,3457.813232,1051.066772,-109.049194,3587.317139,1053.098022,-68.107262,3521.613525,1042.274414,-151.167343,3537.727539,1038.551147,-287.406555,3813.306152,1666.719116,230.540405,3898.716309,1640.987671,147.899704,3895.190186,1558.347778,178.557465,3701.20459,1342.326782,199.949936,3660.293945,1324.431274,121.241524,3805.199463,1340.848999,133.51886
10334,3553.437988,1058.003662,-203.953369,3508.207031,1076.940918,-252.217773,3457.850098,1051.151367,-109.037682,3587.333984,1053.092407,-68.111038,3521.615967,1042.241821,-151.169952,3537.709473,1038.560547,-287.423431,3813.290039,1666.721191,230.511963,3898.767578,1641.025391,147.918823,3895.122559,1558.332642,178.562286,3701.207031,1342.323853,199.921356,3660.29541,1324.404297,121.253387,3805.177246,1340.834839,133.510941
10335,3553.446289,1057.949341,-203.927277,3508.280518,1076.865967,-252.125137,3457.861572,1051.375732,-108.751457,3587.3479,1053.085449,-68.093529,3521.359863,1042.385864,-151.229309,3537.666016,1038.561646,-287.438721,3813.282715,1666.726807,230.493164,3898.772949,1641.038086,147.918015,3895.156738,1558.357544,178.516983,3701.229736,1342.33252,199.910172,3660.307861,1324.375122,121.272179,3805.178467,1340.821045,133.53035
10336,3553.471924,1057.890503,-203.885483,3508.341309,1076.812134,-252.046371,3457.947266,1051.263428,-109.010681,3587.365479,1053.072632,-68.105293,3521.494629,1042.3302,-151.16156,3537.668945,1038.578247,-287.434021,3813.2771,1666.722778,230.479324,3898.766846,1641.038574,147.89006,3895.166992,1558.357178,178.513931,3701.19043,1342.338745,199.942535,3660.297607,1324.348389,121.27475,3805.150635,1340.806152,133.513123
