Frame,left_001_X,left_001_Y,left_001_Z,left_002_X,left_002_Y,left_002_Z,left_003_X,left_003_Y,left_003_Z,volume_001_X,volume_001_Y,volume_001_Z,volume_002_X,volume_002_Y,volume_002_Z,volume_003_X,volume_003_Y,volume_003_Z,webcam_001_X,webcam_001_Y,webcam_001_Z,webcam_002_X,webcam_002_Y,webcam_002_Z,webcam_003_X,webcam_003_Y,webcam_003_Z,zed_volume_001_X,zed_volume_001_Y,zed_volume_001_Z,zed_volume_002_X,zed_volume_002_Y,zed_volume_002_Z,zed_volume_003_X,zed_volume_003_Y,zed_volume_003_Z
2296,3482.824707,1339.426514,-142.128159,3521.57959,1373.218018,-238.660461,3503.359131,1327.770386,-270.677734,3536.993896,1038.522461,-287.757751,3520.831055,1042.477905,-151.591171,3586.353027,1052.511597,-68.24939,3813.958496,1666.588989,230.382553,3899.965332,1640.76355,148.207062,3896.047119,1557.681274,178.823868,3701.548828,1342.149048,198.214401,3660.366943,1324.038818,120.884567,3805.081543,1340.152954,133.33255
2297,3482.678711,1339.446777,-142.030487,3521.125244,1373.5448,-238.563797,3503.064209,1328.061523,-270.617645,3537.008057,1038.506836,-287.749237,3520.843018,1042.454224,-151.628967,3586.3479,1052.49939,-68.260239,3813.963379,1666.585449,230.370605,3899.966309,1640.765625,148.201828,3896.039795,1557.690796,178.815094,3701.52832,1342.140747,198.209473,3660.359131,1324.022583,120.867485,3805.08667,1340.139282,133.337173
2298,3482.536865,1339.460449,-141.984161,3520.452637,1373.911987,-238.471786,3502.749512,1328.444336,-270.487854,3537.105225,1038.508545,-287.846283,3520.851074,1042.441284,-151.625793,3586.356445,1052.494141,-68.243187,3813.966064,1666.588379,230.37384,3899.971436,1640.771118,148.185196,3896.071045,1557.679688,178.799713,3701.569092,1342.086914,198.242477,3660.359619,1324.021118,120.873489,3805.109375,1340.136841,133.32019
2299,3482.467285,1339.408936,-141.833191,3519.907959,1374.338257,-238.32605,3502.300537,1328.79187,-270.478119,3537.003418,1038.497314,-287.763611,3520.828369,1042.430664,-151.609879,3586.355469,1052.450928,-68.240097,3813.974365,1666.574707,230.363739,3899.990723,1640.767334,148.178162,3896.086426,1557.680786,178.810257,3701.510498,1342.095825,198.214676,3660.354004,1323.984985,120.86042,3805.114746,1340.120728,133.322983
2300,3482.347168,1339.396118,-141.748474,3519.423584,1374.686157,-238.249969,3501.734619,1329.055664,-270.513641,3537.010742,1038.480225,-287.744141,3520.827881,1042.416992,-151.599091,3586.325439,1052.433105,-68.240921,3813.990234,1666.570923,230.361298,3899.995117,1640.767212,148.183441,3896.092041,1557.675171,178.813232,3701.607422,1342.103271,198.184647,3660.352295,1323.976562,120.871346,3805.126221,1340.114746,133.312897
2301,3482.239258,1339.390015,-141.677704,3518.831543,1375.098022,-238.375031,3501.398682,1329.324951,-270.442932,3537.024414,1038.485352,-287.743561,3520.828613,1042.419189,-151.618103,3586.332031,1052.41626,-68.196022,3813.979736,1666.564209,230.352478,3900.007568,1640.764648,148.186829,3896.106201,1557.673218,178.814163,3701.616455,1342.102905,198.149048,3660.342529,1323.983032,120.858643,3805.131836,1340.1073,133.314209
2302,3482.113525,1339.281738,-141.585983,3518.246826,1375.400513,-238.42511,3501.073975,1329.523926,-270.408783,3537.009521,1038.467651,-287.734558,3520.824951,1042.406006,-151.619614,3586.308838,1052.403564,-68.198334,3813.976074,1666.565552,230.339035,3900.009277,1640.75769,148.186295,3896.162354,1557.7229,178.756485,3701.548584,1342.117065,198.120514,3660.331787,1323.97583,120.873947,3805.127197,1340.102417,133.327805
2303,3482.021484,1339.220215,-141.426483,3517.82959,1375.9021,-238.250488,3500.80127,1329.707275,-270.40097,3537.015381,1038.469727,-287.747162,3520.827393,1042.417603,-151.614655,3586.302734,1052.393311,-68.198257,3813.973145,1666.561401,230.346283,3900.007812,1640.761475,148.180176,3896.110352,1557.682861,178.816757,3701.614258,1342.082153,198.128082,3660.337402,1323.973389,120.877663,3805.113281,1340.096802,133.313187
2304,3481.932129,1339.188354,-141.358368,3516.988281,1376.350342,-238.428543,3500.519287,1329.85022,-270.361755,3537.020508,1038.481201,-287.746613,3520.808838,1042.412842,-151.595352,3586.332764,1052.400635,-68.197388,3813.967529,1666.565063,230.339905,3899.99707,1640.757446,148.187088,3896.122803,1557.681519,178.818604,3701.575684,1342.109009,198.098557,3660.32251,1323.963867,120.859207,3805.112793,1340.092773,133.325134
2305,3481.861572,1339.13916,-141.271271,3516.470703,1376.702148,-238.289993,3500.243408,1329.975098,-270.344604,3536.994873,1038.475098,-287.73468,3520.806641,1042.420776,-151.593109,3586.39209,1052.337646,-68.375992,3813.967041,1666.564453,230.342148,3899.996582,1640.754639,148.189484,3896.155518,1557.66687,178.788254,3701.57251,1342.056274,198.148468,3660.313965,1323.982544,120.8787,3805.107178,1340.085327,133.346115
2306,3481.803711,1339.088623,-141.210739,3515.870117,1376.90979,-238.341064,3499.871826,1330.103882,-270.463104,3537.117188,1038.50354,-287.828461,3520.812012,1042.419067,-151.575287,3586.402832,1052.348755,-68.360695,3813.969971,1666.562134,230.353302,3899.98877,1640.759521,148.199768,3896.121582,1557.688477,178.794693,3701.557617,1342.127563,198.105682,3660.304932,1323.985107,120.877197,3805.078125,1340.097412,133.372818
2307,3481.742676,1339.019897,-141.150299,3515.443604,1377.184448,-238.266708,3499.415039,1330.244507,-270.55014,3537.02002,1038.503418,-287.735168,3520.797852,1042.428589,-151.577545,3586.411377,1052.384277,-68.372124,3813.963379,1666.583008,230.365997,3899.990723,1640.760986,148.200745,3896.093262,1557.654175,178.826111,3701.560303,1342.147949,198.11644,3660.298096,1324.006836,120.889526,3805.080078,1340.084961,133.369293
2308,3481.499756,1338.823486,-141.072815,3515.035645,1377.416016,-238.183472,3498.980957,1330.348755,-270.573853,3537.030029,1038.510254,-287.741058,3520.799561,1042.442383,-151.569275,3586.401855,1052.377441,-68.370262,3813.954102,1666.566406,230.375977,3899.982178,1640.764893,148.208893,3896.07251,1557.652954,178.838196,3701.529297,1342.105713,198.160675,3660.306885,1324.022461,120.874481,3805.069336,1340.094238,133.376999
2309,3481.455078,1338.689209,-140.988815,3514.77002,1377.686523,-237.87291,3498.674316,1330.40564,-270.506927,3537.026855,1038.512695,-287.743134,3520.810791,1042.451782,-151.573502,3586.41748,1052.408691,-68.374954,3813.962402,1666.566406,230.388321,3899.959717,1640.754028,148.215729,3896.064941,1557.6604,178.845825,3701.577637,1342.108032,198.234955,3660.312744,1324.022217,120.878784,3805.035645,1340.102783,133.373825
2310,3481.324463,1338.484497,-140.962463,3514.293701,1377.794189,-237.767441,3498.462402,1330.46521,-270.419739,3537.028076,1038.524414,-287.748932,3520.802246,1042.471802,-151.577164,3586.328857,1052.500366,-68.217758,3813.943848,1666.577881,230.385269,3899.958252,1640.753906,148.214996,3896.047119,1557.659546,178.837128,3701.531738,1342.151733,198.22493,3660.317383,1324.045044,120.86998,3805.01709,1340.0979,133.396347
2311,3481.30542,1338.35022,-140.883423,3513.891357,1377.936279,-237.669235,3498.244873,1330.512695,-270.322235,3537.021484,1038.53125,-287.756622,3520.793213,1042.477539,-151.566467,3586.418945,1052.457642,-68.394302,3813.884521,1666.597412,230.405823,3899.942139,1640.751465,148.211548,3896.030273,1557.684326,178.875366,3701.584717,1342.141113,198.285049,3660.314453,1324.050659,120.888802,3805.015137,1340.111694,133.400726
2312,3481.39502,1338.171509,-140.794296,3513.625,1378.002197,-237.496429,3498.052002,1330.530762,-270.317108,3537.014404,1038.548218,-287.752106,3520.792236,1042.501221,-151.564743,3586.338623,1052.54187,-68.253525,3813.885742,1666.59729,230.425415,3899.941406,1640.747192,148.224396,3896.011475,1557.681152,178.877716,3701.602051,1342.164917,198.322632,3660.319092,1324.073364,120.896088,3804.996582,1340.121338,133.405869
2313,3481.395996,1338.009399,-140.71579,3513.35498,1378.046631,-237.267059,3497.895752,1330.524902,-270.22113,3537.022949,1038.562744,-287.757477,3520.795654,1042.513916,-151.556992,3586.36084,1052.558716,-68.21492,3813.883789,1666.610474,230.422379,3899.937012,1640.744019,148.229279,3896.009277,1557.659912,178.834808,3701.654297,1342.262817,198.40065,3660.32666,1324.07312,120.886368,3804.996826,1340.136963,133.413391
2314,3481.364502,1337.72583,-140.671097,3513.150391,1378.034912,-236.988098,3497.760498,1330.494751,-270.098541,3537.011475,1038.554443,-287.75296,3520.806641,1042.512939,-151.560684,3586.354248,1052.569092,-68.251869,3813.875488,1666.609131,230.424484,3899.92041,1640.742798,148.218552,3895.994141,1557.685547,178.864899,3701.673584,1342.27771,198.439072,3660.323975,1324.103882,120.905579,3804.997559,1340.14856,133.398743
2315,3481.462646,1337.528198,-140.506454,3513.018799,1378.02124,-236.825058,3497.674072,1330.438477,-269.965759,3537.119873,1038.556274,-287.841644,3520.818604,1042.513184,-151.570877,3586.368652,1052.597534,-68.255241,3813.884033,1666.61853,230.419861,3899.926758,1640.743774,148.219116,3895.994629,1557.685181,178.87648,3701.623779,1342.307495,198.388733,3660.340332,1324.085449,120.876129,3804.946777,1340.231934,133.462128
2316,3481.547363,1337.285156,-140.376984,3512.897705,1377.958984,-236.622208,3497.614258,1330.352417,-269.812531,3537.011475,1038.551392,-287.755157,3520.798828,1042.510254,-151.581268,3586.361084,1052.567505,-68.240921,3813.874268,1666.619141,230.410522,3899.92627,1640.743042,148.220856,3895.99585,1557.677612,178.860168,3701.669434,1342.282959,198.386368,3660.3479,1324.078857,120.873253,3804.961426,1340.229614,133.465057
2317,3481.636475,1337.058105,-140.295837,3512.865967,1377.848877,-236.430252,3497.570801,1330.228638,-269.65329,3537.007812,1038.558716,-287.738068,3520.825928,1042.513184,-151.588699,3586.36792,1052.573608,-68.241837,3813.886475,1666.618408,230.409134,3899.930176,1640.75354,148.218018,3895.991455,1557.68335,178.862045,3701.619629,1342.180786,198.366455,3660.338135,1324.091675,120.885857,3804.964355,1340.245239,133.437805
2318,3481.794189,1336.653931,-140.212067,3512.815918,1377.683594,-236.216827,3497.577148,1330.074829,-269.485901,3537.007568,1038.533569,-287.755249,3520.824707,1042.50354,-151.586639,3586.381348,1052.570068,-68.241928,3813.949707,1666.583618,230.40448,3899.934814,1640.754639,148.203735,3896.005127,1557.702026,178.857559,3701.629639,1342.205566,198.313263,3660.352539,1324.081177,120.88324,3804.964111,1340.244019,133.429657
2319,3482.008301,1336.443604,-140.08522,3512.842041,1377.496826,-236.013443,3497.605225,1329.861206,-269.273621,3537.003418,1038.540771,-287.762482,3520.823975,1042.492798,-151.586578,3586.351807,1052.546631,-68.267105,3813.962158,1666.583496,230.407928,3899.945801,1640.762085,148.202499,3896.01709,1557.703735,178.846588,3701.604492,1342.150391,198.299362,3660.361084,1324.071899,120.898346,3804.988281,1340.241333,133.415329
2320,3482.039551,1335.991089,-139.823563,3512.913574,1377.245483,-235.803223,3497.833252,1329.68103,-268.90686,3536.996826,1038.516602,-287.759674,3520.829834,1042.472778,-151.595459,3586.368896,1052.537842,-68.241386,3813.954834,1666.583008,230.385498,3899.960449,1640.764893,148.192413,3896.029541,1557.696777,178.835297,3701.579346,1342.139038,198.302628,3660.347656,1324.05835,120.886406,3805.06665,1340.169312,133.338562
2321,3482.168701,1335.509399,-139.725601,3513.049072,1376.873413,-235.483444,3497.989746,1329.478271,-268.713928,3537.00415,1038.519775,-287.75592,3520.830811,1042.458252,-151.610077,3586.352295,1052.537109,-68.23555,3813.950439,1666.587524,230.383102,3899.958984,1640.768921,148.206253,3896.050537,1557.691895,178.818985,3701.532227,1342.138306,198.244751,3660.361084,1324.025024,120.884323,3805.077881,1340.161377,133.319931
2322,3482.349365,1335.178589,-139.575638,3513.287354,1376.548828,-235.208389,3498.108887,1329.222046,-268.421844,3537.001221,1038.510742,-287.749298,3520.829102,1042.454224,-151.611832,3586.355469,1052.486572,-68.257172,3813.951172,1666.570068,230.363358,3899.980469,1640.769165,148.187134,3896.061768,1557.690063,178.811646,3701.556152,1342.10144,198.251465,3660.356445,1324.026611,120.876472,3805.10498,1340.136475,133.312592
2323,3482.569336,1334.812012,-139.384277,3513.726074,1376.129761,-234.9561,3498.280518,1328.937866,-268.195953,3536.946045,1038.453735,-287.863586,3520.836182,1042.445679,-151.614807,3586.321777,1052.46875,-68.236359,3813.963623,1666.57605,230.366074,3899.974854,1640.776123,148.187805,3896.077637,1557.687256,178.811554,3701.51123,1342.112061,198.208969,3660.356201,1324.005127,120.859047,3805.103516,1340.141235,133.316574
2324,3482.723145,1334.475586,-139.217819,3514.439697,1375.611328,-234.600204,3498.629639,1328.619385,-267.882263,3536.994873,1038.495972,-287.752075,3520.832275,1042.426147,-151.623962,3586.327393,1052.443359,-68.221222,3813.969482,1666.577759,230.350952,3899.993408,1640.780273,148.179626,3896.091553,1557.682251,178.808716,3701.548828,1342.136841,198.128082,3660.347168,1323.991333,120.859398,3805.118164,1340.140625,133.308517
2325,3482.952393,1333.975464,-138.883987,3514.876465,1375.066284,-234.311066,3498.945068,1328.183472,-267.617004,3537.00415,1038.496948,-287.759979,3520.824951,1042.42627,-151.610199,3586.334961,1052.457275,-68.224319,3813.969971,1666.577026,230.347656,3899.99707,1640.77002,148.187622,3896.089355,1557.691528,178.78421,3701.562012,1342.063599,198.189713,3660.342773,1323.976807,120.852661,3805.134033,1340.115356,133.294998
2326,3483.11792,1333.218628,-138.540436,3515.431152,1374.341675,-233.882965,3499.215576,1327.761719,-267.442169,3537.014893,1038.494141,-287.75119,3520.824219,1042.424438,-151.625763,3586.310059,1052.428955,-68.229156,3813.974854,1666.564209,230.34288,3899.994385,1640.767334,148.179184,3896.115479,1557.692871,178.805801,3701.608643,1342.091675,198.160889,3660.332275,1323.975342,120.87159,3805.133057,1340.119995,133.310913
2327,3483.368164,1332.691528,-138.242401,3516.041748,1373.689453,-233.507736,3499.507568,1327.364746,-267.296295,3537.008057,1038.478394,-287.754425,3520.809326,1042.421997,-151.611908,3586.315186,1052.410522,-68.214676,3813.986084,1666.561401,230.338852,3899.998291,1640.766968,148.186554,3896.143555,1557.704102,178.788376,3701.561035,1342.04834,198.185028,3660.334473,1323.980591,120.863785,3805.121582,1340.097046,133.320938
2328,3483.537354,1332.219727,-137.934494,3516.619385,1372.991577,-233.201462,3499.777588,1326.848267,-267.211334,3537.013428,1038.489136,-287.748688,3520.817627,1042.425293,-151.611755,3586.338867,1052.413574,-68.210968,3813.967773,1666.559326,230.328232,3900.019287,1640.758057,148.183212,3896.163574,1557.740723,178.760666,3701.558594,1342.101685,198.106567,3660.331787,1323.972046,120.868523,3805.123291,1340.100586,133.327499
2329,3483.681152,1331.69751,-137.621094,3517.571045,1372.167358,-232.825836,3499.987061,1326.246094,-267.218994,3537.028076,1038.480469,-287.739746,3520.816895,1042.41748,-151.611908,3586.407471,1052.346436,-68.372185,3813.969727,1666.563232,230.352768,3900.007812,1640.757446,148.179092,3896.118652,1557.724487,178.796555,3701.617432,1342.102295,198.126328,3660.331787,1323.973999,120.845001,3805.113037,1340.092896,133.319046
2330,3483.924316,1331.126709,-137.472229,3518.338379,1371.217651,-232.285538,3500.177734,1325.726807,-267.138611,3537.016357,1038.483154,-287.721832,3520.810059,1042.414917,-151.591003,3586.421875,1052.34082,-68.360252,3813.984131,1666.565552,230.35463,3900.006104,1640.761597,148.190643,3896.130859,1557.723633,178.810791,3701.573242,1342.131104,198.112259,3660.325439,1323.983521,120.85807,3805.105713,1340.081299,133.342453
2331,3484.207031,1330.491699,-137.266632,3519.151123,1370.444702,-231.98497,3500.441895,1325.213623,-266.994202,3537.020508,1038.499878,-287.737793,3520.80249,1042.432129,-151.586243,3586.400391,1052.353638,-68.361603,3813.980957,1666.570679,230.357544,3900.005127,1640.757935,148.203461,3896.106934,1557.72998,178.820328,3701.590088,1342.073853,198.176208,3660.312744,1323.996948,120.870468,3805.092041,1340.099976,133.353745
2332,3484.501953,1329.972778,-137.020981,3519.940918,1369.521362,-231.659714,3500.787598,1324.597534,-266.811157,3537.017822,1038.49707,-287.733124,3520.807373,1042.440918,-151.584122,3586.325439,1052.439941,-68.210114,3813.974365,1666.57312,230.372711,3899.981201,1640.76001,148.198685,3896.101562,1557.719604,178.83873,3701.576904,1342.09314,198.229752,3660.30957,1324.005737,120.874641,3805.071777,1340.090942,133.374329
2333,3484.972168,1329.523315,-136.765472,3520.845459,1368.42334,-231.349121,3501.363525,1323.999756,-266.360931,3537.019043,1038.502075,-287.744232,3520.806396,1042.451538,-151.57225,3586.40625,1052.396118,-68.352005,3813.973877,1666.567749,230.372604,3899.977783,1640.749268,148.211578,3896.095703,1557.668579,178.84726,3701.505127,1342.116211,198.231857,3660.306885,1324.006104,120.885414,3805.040527,1340.093872,133.384476
2334,3485.359863,1328.95105,-136.507935,3521.706543,1367.456665,-231.049057,3501.676025,1323.380615,-266.247498,3537.018799,1038.520386,-287.722717,3520.794189,1042.461914,-151.550842,3586.421143,1052.420166,-68.379906,3813.956543,1666.565552,230.386841,3899.963867,1640.746948,148.210358,3896.060547,1557.657104,178.841904,3701.554443,1342.168091,198.166,3660.305176,1324.025146,120.864548,3805.015137,1340.093384,133.394547
2335,3485.402832,1328.131714,-136.259293,3522.474121,1366.420654,-230.661057,3501.947021,1322.72168,-266.19342,3537.030518,1038.538696,-287.745697,3520.797852,1042.481934,-151.569611,3586.421143,1052.438599,-68.391617,3813.94165,1666.567017,230.397324,3899.95166,1640.736938,148.214401,3896.049072,1557.65625,178.84642,3701.605957,1342.126831,198.241241,3660.308594,1324.048462,120.907265,3805.001221,1340.100586,133.411972
2336,3485.597168,1327.349854,-136.048752,3523.099609,1365.152588,-230.374939,3502.199463,1321.992188,-266.148682,3537.021484,1038.541992,-287.750549,3520.804932,1042.473999,-151.552094,3586.435547,1052.468506,-68.398453,3813.944824,1666.57312,230.391449,3899.950195,1640.741333,148.232681,3896.024414,1557.649902,178.854462,3701.547119,1342.172852,198.278748,3660.318848,1324.052368,120.876099,3804.989014,1340.119019,133.406815
2337,3485.88916,1326.809326,-135.887604,3523.951416,1363.974731,-230.046432,3502.495605,1321.371948,-266.005829,3537.112793,1038.541138,-287.818054,3520.801025,1042.488525,-151.54599,3586.427734,1052.473267,-68.390549,3813.884766,1666.606567,230.412186,3899.938721,1640.73584,148.223465,3896.002197,1557.672485,178.88559,3701.592041,1342.160278,198.337006,3660.32251,1324.057129,120.899055,3804.999023,1340.11792,133.412674
2338,3486.152588,1326.39856,-135.712799,3524.770264,1363.028564,-229.745575,3502.811035,1320.640381,-265.927917,3537.03125,1038.543457,-287.74231,3520.789795,1042.500732,-151.541595,3586.433838,1052.489868,-68.367126,3813.949707,1666.576172,230.40976,3899.929932,1640.731934,148.225815,3896.015137,1557.65332,178.876541,3701.652588,1342.254395,198.419128,3660.328369,1324.065796,120.89669,3804.986816,1340.124512,133.406952
2339,3486.473877,1325.848145,-135.423553,3525.413818,1362.179688,-229.544998,3503.154541,1319.927002,-265.85675,3537.006592,1038.548218,-287.752258,3520.805908,1042.502808,-151.555023,3586.355225,1052.553711,-68.218834,3813.875,1666.593506,230.41507,3899.935791,1640.730103,148.223206,3896.005859,1557.662964,178.894592,3701.677979,1342.274658,198.45488,3660.324951,1324.080078,120.884262,3804.994141,1340.133545,133.409866
2340,3486.713135,1325.104858,-135.136856,3525.880127,1361.09436,-229.632172,3503.31543,1319.128174,-265.861725,3537.12793,1038.555664,-287.825012,3520.804932,1042.511475,-151.563583,3586.354492,1052.558716,-68.209618,3813.872559,1666.591309,230.411911,3899.945557,1640.731689,148.227478,3895.986816,1557.679565,178.895279,3701.629395,1342.171021,198.390198,3660.34082,1324.088013,120.897079,3804.954346,1340.219238,133.448441
2341,3486.973633,1324.353394,-134.93074,3526.561035,1360.120483,-229.488983,3503.712402,1318.432617,-265.722595,3536.989502,1038.5271,-287.748932,3520.813477,1042.50354,-151.565216,3586.365967,1052.562744,-68.242928,3813.930908,1666.568481,230.40892,3899.928223,1640.729858,148.217896,3895.998291,1557.677856,178.876633,3701.587402,1342.175781,198.337219,3660.347168,1324.084229,120.894066,3804.958984,1340.221436,133.452438
2342,3487.130615,1323.7229,-134.764877,3526.957275,1359.174805,-229.468414,3503.958252,1317.599731,-265.574768,3536.994141,1038.541504,-287.750702,3520.820068,1042.49292,-151.570297,3586.381348,1052.545654,-68.228729,3813.88916,1666.607056,230.417709,3899.928223,1640.738159,148.213715,3896.00415,1557.671387,178.878189,3701.595459,1342.169556,198.328552,3660.346436,1324.074829,120.895042,3804.964844,1340.235962,133.457748
2343,3487.269531,1323.141724,-134.637024,3527.633301,1358.382446,-229.353577,3504.215576,1316.799072,-265.576202,3537.022461,1038.525024,-287.744141,3520.822754,1042.49646,-151.567535,3586.374023,1052.552368,-68.222519,3813.938477,1666.578491,230.39238,3899.941406,1640.746582,148.20517,3896.014893,1557.674072,178.858429,3701.583984,1342.157593,198.328079,3660.359131,1324.078125,120.87529,3805.043457,1340.151489,133.368927
2344,3487.522949,1322.645508,-134.505112,3528.115723,1357.49353,-229.240204,3504.36377,1315.905762,-265.682495,3536.945801,1038.47168,-287.84964,3520.827393,1042.481689,-151.565506,3586.355469,1052.53418,-68.233948,3813.955566,1666.570435,230.399033,3899.951416,1640.754395,148.204819,3896.021484,1557.668091,178.848129,3701.535645,1342.158325,198.280472,3660.356445,1324.062866,120.881058,3805.052734,1340.152222,133.356155
2345,3487.868408,1322.01709,-134.355652,3528.462646,1356.62146,-229.198364,3504.55542,1315.116943,-265.564819,3536.945068,1038.476074,-287.856842,3520.839355,1042.470581,-151.592667,3586.364502,1052.508301,-68.225761,3813.952881,1666.576416,230.381088,3899.959961,1640.761108,148.206085,3896.0354,1557.678833,178.828964,3701.57373,1342.123657,198.269287,3660.353271,1324.040039,120.873116,3805.076416,1340.14978,133.355011
2346,3488.408203,1321.416748,-134.198532,3528.7146,1355.745605,-229.331253,3504.942139,1314.325073,-265.239136,3536.948242,1038.470703,-287.852753,3520.842041,1042.459351,-151.603394,3586.369873,1052.493286,-68.232727,3813.955322,1666.572388,230.375763,3899.956543,1640.772583,148.188522,3896.050537,1557.686279,178.83371,3701.568604,1342.114868,198.262436,3660.361572,1324.026367,120.85791,3805.103271,1340.149902,133.32962
2347,3488.707764,1320.598633,-134.106476,3529.131836,1355.033569,-229.378403,3505.207275,1313.320679,-265.351898,3536.999512,1038.497437,-287.757874,3520.847168,1042.441162,-151.603821,3586.372559,1052.481323,-68.238136,3813.977051,1666.580933,230.355606,3899.974854,1640.768433,148.191147,3896.072998,1557.690186,178.814621,3701.571777,1342.107178,198.246078,3660.365723,1324.011353,120.849983,3805.105225,1340.144531,133.326797
2348,3488.857422,1319.944336,-134.012665,3529.442871,1354.359131,-229.293518,3505.437256,1312.534424,-265.35202,3537.015381,1038.490479,-287.740662,3520.832764,1042.435913,-151.626831,3586.347412,1052.469238,-68.238647,3813.983887,1666.584961,230.354767,3899.996094,1640.768066,148.165482,3896.086914,1557.680298,178.804672,3701.574951,1342.084473,198.235199,3660.360352,1323.997192,120.851341,3805.118408,1340.13269,133.317627
2349,3488.920654,1319.213989,-133.953583,3529.740967,1353.505371,-229.218933,3505.933594,1311.638794,-265.186798,3537.013672,1038.498779,-287.740173,3520.836182,1042.432861,-151.636612,3586.355713,1052.457642,-68.212341,3813.972412,1666.57251,230.337784,3899.996582,1640.767334,148.18779,3896.093994,1557.682861,178.808044,3701.604736,1342.121338,198.192429,3660.352539,1323.993896,120.866592,3805.135254,1340.115601,133.305023
2350,3489.130615,1318.680542,-133.872726,3530.00708,1352.75,-229.277603,3506.196777,1310.765259,-265.093323,3537.008057,1038.49231,-287.747772,3520.835938,1042.421509,-151.617279,3586.326172,1052.431763,-68.209854,3813.973877,1666.57312,230.34166,3900.011719,1640.772583,148.174332,3896.15918,1557.752075,178.736694,3701.524414,1342.090942,198.165924,3660.367188,1323.962524,120.856064,3805.135254,1340.131592,133.305771
2351,3489.44165,1317.995728,-133.689865,3530.156982,1351.979248,-229.275879,3506.498291,1309.817749,-264.986023,3537.016113,1038.49585,-287.741028,3520.820068,1042.426392,-151.612442,3586.336426,1052.434326,-68.216965,3813.973877,1666.570312,230.34285,3899.997803,1640.774292,148.16925,3896.17334,1557.765625,178.726105,3701.603027,1342.09082,198.126877,3660.3396,1323.966309,120.861298,3805.134521,1340.123291,133.3134
2352,3489.670166,1317.341553,-133.613495,3530.44751,1351.213135,-229.272415,3506.749268,1308.962524,-265.029419,3537.021729,1038.489258,-287.734589,3520.819824,1042.423584,-151.621796,3586.327881,1052.432495,-68.224411,3813.973389,1666.580933,230.325851,3900.004395,1640.769165,148.178497,3896.141357,1557.746948,178.76326,3701.616211,1342.098145,198.158829,3660.348877,1323.9823,120.865181,3805.122803,1340.101807,133.306091
2353,3489.867432,1316.641602,-133.481735,3530.795898,1350.441284,-229.114212,3507.010498,1308.100708,-264.920258,3537.020752,1038.505615,-287.730621,3520.811523,1042.422607,-151.609619,3586.324463,1052.436523,-68.214333,3813.984375,1666.564819,230.345566,3900.009033,1640.75708,148.181732,3896.167725,1557.754639,178.741455,3701.62207,1342.099121,198.18338,3660.335938,1323.970215,120.878716,3805.106201,1340.1073,133.317795
2354,3489.945557,1315.788574,-133.406006,3531.115723,1349.685547,-229.087524,3507.266357,1307.078125,-264.817078,3537.023926,1038.508545,-287.739136,3520.813477,1042.422974,-151.593658,3586.33252,1052.423096,-68.226105,3813.973389,1666.57312,230.350769,3899.995361,1640.768066,148.18895,3896.133789,1557.733521,178.787247,3701.62085,1342.095581,198.178391,3660.330322,1323.978638,120.86097,3805.110107,1340.101196,133.307983
2355,3490.087158,1315.121338,-133.284607,3531.327881,1348.930054,-229.179535,3507.45166,1306.214966,-264.697601,3537.004395,1038.499756,-287.736511,3520.808838,1042.429077,-151.604675,3586.317139,1052.454102,-68.214279,3813.963379,1666.574829,230.336472,3899.987305,1640.768433,148.194931,3896.146973,1557.755249,178.776749,3701.558594,1342.123779,198.146606,3660.330078,1323.979126,120.864578,3805.078613,1340.110474,133.342926
2356,3490.217285,1314.287598,-133.260468,3531.816895,1348.156372,-228.964462,3507.648926,1305.498291,-264.660889,3537.018066,1038.515991,-287.743164,3520.804688,1042.437744,-151.602203,3586.323242,1052.455933,-68.215378,3813.961182,1666.563843,230.354294,3899.980713,1640.77002,148.182861,3896.114502,1557.741821,178.812637,3701.514893,1342.096924,198.177948,3660.328369,1323.985107,120.883972,3805.067627,1340.110474,133.349411
2357,3490.438477,1313.703247,-133.167847,3531.946289,1347.181152,-228.924561,3507.922607,1304.585693,-264.662323,3537.005615,1038.508423,-287.739319,3520.807129,1042.445801,-151.594421,3586.416748,1052.422363,-68.399483,3813.968262,1666.580811,230.373276,3899.984863,1640.762939,148.205139,3896.082275,1557.738037,178.818115,3701.51001,1342.095093,198.173264,3660.309326,1323.993652,120.898949,3805.043457,1340.100586,133.369049
2358,3490.594971,1312.828369,-132.977814,3532.273926,1346.511963,-228.825043,3508.372314,1303.750366,-264.536469,3537.011475,1038.520874,-287.744293,3520.796143,1042.45166,-151.578629,3586.331299,1052.479126,-68.239662,3813.959229,1666.559082,230.375885,3899.969971,1640.759644,148.21077,3896.083008,1557.743042,178.843445,3701.518555,1342.117188,198.187637,3660.305176,1324.005127,120.879501,3805.033447,1340.108765,133.381851
2359,3490.738281,1312.070923,-132.816437,3532.481934,1345.791504,-228.864395,3508.673828,1302.883423,-264.414795,3537.010254,1038.536743,-287.736969,3520.797607,1042.466309,-151.568985,3586.391846,1052.433472,-68.374802,3813.936523,1666.571533,230.383362,3899.958984,1640.74939,148.221024,3896.042969,1557.692383,178.865585,3701.632812,1342.14856,198.239136,3660.301758,1324.019409,120.913345,3805.020508,1340.11377,133.387039
