Frame,pitch_001_X,pitch_001_Y,pitch_001_Z,pitch_002_X,pitch_002_Y,pitch_002_Z,pitch_003_X,pitch_003_Y,pitch_003_Z,right_001_X,right_001_Y,right_001_Z,right_002_X,right_002_Y,right_002_Z,right_003_X,right_003_Y,right_003_Z,right_004_X,right_004_Y,right_004_Z,right_005_X,right_005_Y,right_005_Z,right_006_X,right_006_Y,right_006_Z,webcam_001_X,webcam_001_Y,webcam_001_Z,webcam_002_X,webcam_002_Y,webcam_002_Z,webcam_003_X,webcam_003_Y,webcam_003_Z,zed_pitch_001_X,zed_pitch_001_Y,zed_pitch_001_Z,zed_pitch_002_X,zed_pitch_002_Y,zed_pitch_002_Z,zed_pitch_003_X,zed_pitch_003_Y,zed_pitch_003_Z,zed_pitch_004_X,zed_pitch_004_Y,zed_pitch_004_Z
27151,3572.899658,1497.573975,355.389282,3573.501953,1305.001221,340.434082,3565.77832,1077.706177,372.344666,3291.608887,1435.645996,222.05899,3308.457031,1373.229736,311.446136,3352.937744,1375.010132,307.871704,3342.440918,1461.262451,303.797699,3288.94043,1430.451172,313.854034,3331.294189,1422.311279,323.580688,3871.545654,1661.950195,21.511061,3789.262207,1644.626343,-66.385406,3817.906982,1560.923218,-68.736679,3834.590332,1329.218384,137.627762,3758.543457,1324.282104,182.559235,3765.828369,1331.549194,36.310913,3811.48584,1310.246338,-11.37531
27152,3572.86084,1497.620972,355.433807,3573.49707,1305.036011,340.452393,3565.797607,1077.740356,372.335388,3291.550781,1435.687622,222.063904,3308.391846,1373.253906,311.430298,3352.855957,1375.200317,307.881897,3342.2146,1461.426636,303.695038,3288.640137,1430.718018,313.66391,3331.14624,1422.47168,323.631622,3871.55542,1661.983887,21.508219,3789.267334,1644.662842,-66.394501,3817.882568,1560.949097,-68.716599,3834.578857,1329.21814,137.62413,3758.56958,1324.290894,182.562042,3765.79541,1331.580322,36.317444,3811.459961,1310.25061,-11.309838
27153,3572.9021,1497.63916,355.472504,3573.49585,1305.080444,340.446747,3565.819092,1077.752319,372.35141,3291.507324,1435.753174,222.081024,3308.206787,1373.393311,311.489563,3352.716553,1375.312744,307.908569,3342.025879,1461.484009,303.631714,3288.434326,1430.888306,313.586426,3330.966309,1422.644897,323.679901,3871.555176,1662.022583,21.503807,3789.277832,1644.683472,-66.394028,3817.879395,1560.987427,-68.696785,3834.570801,1329.235229,137.629105,3758.596924,1324.30249,182.534637,3765.793701,1331.584106,36.331306,3811.441162,1310.267456,-11.262358
27154,3572.870117,1497.670166,355.454865,3573.490723,1305.092529,340.445007,3565.834473,1077.760742,372.333618,3291.482666,1435.797119,222.105789,3308.048828,1373.540039,311.505676,3352.553711,1375.451904,307.985443,3341.740967,1461.604858,303.600098,3288.265137,1431.043579,313.593842,3330.601074,1422.719238,323.847687,3871.558838,1662.057373,21.490534,3789.264893,1644.702393,-66.398735,3817.886475,1561.005249,-68.704903,3834.570068,1329.251831,137.632507,3758.597168,1324.31543,182.538818,3765.77832,1331.610229,36.346405,3811.439941,1310.288696,-11.213634
27155,3572.881104,1497.679565,355.448486,3573.489014,1305.112427,340.470551,3565.854248,1077.770752,372.338593,3291.477051,1435.82373,222.081375,3307.433838,1373.959351,312.079132,3352.361816,1375.607544,308.146088,3341.380127,1461.884888,303.490692,3288.084473,1431.174927,313.555847,3330.371094,1422.866821,323.957489,3871.557373,1662.079102,21.46806,3789.279541,1644.711304,-66.386253,3817.877441,1561.040771,-68.683907,3834.567139,1329.248169,137.620926,3758.617188,1324.336182,182.532333,3765.781006,1331.612305,36.357136,3811.428711,1310.292847,-11.180347
27156,3572.900391,1497.681641,355.448883,3573.480957,1305.134033,340.445312,3565.850586,1077.775269,372.321686,3291.45752,1435.850708,222.064438,3307.260742,1374.06604,312.193756,3352.183594,1375.744385,308.249817,3341.148682,1462.146729,303.447418,3287.795166,1431.364258,313.503387,3330.043213,1423.025513,324.024292,3871.547119,1662.053101,21.48394,3789.278564,1644.715576,-66.383202,3817.867676,1561.063477,-68.688591,3834.605957,1329.293091,137.596924,3758.611816,1324.338867,182.526398,3765.784424,1331.615479,36.358173,3811.427246,1310.295898,-11.191985
27157,3572.942139,1497.669678,355.466278,3573.500244,1305.157959,340.429779,3565.848389,1077.788452,372.311829,3291.449707,1435.85376,222.064972,3307.032959,1374.123169,312.232208,3351.990479,1376.087646,308.578583,3340.928711,1462.306274,303.47467,3287.555176,1431.996338,313.39505,3329.833496,1423.167847,324.108582,3871.556641,1662.040161,21.494358,3789.290527,1644.721191,-66.378113,3817.893066,1561.075439,-68.695976,3834.63916,1329.31311,137.573578,3758.642578,1324.345215,182.494659,3765.800049,1331.62561,36.355068,3811.449951,1310.309204,-11.214332
27158,3572.92041,1497.66626,355.43924,3573.497803,1305.1521,340.389984,3565.867188,1077.772339,372.298584,3291.436035,1435.833374,222.047897,3306.760986,1374.352417,312.394958,3351.442383,1376.269287,309.25769,3340.702148,1462.44812,303.500305,3287.476562,1432.152832,313.777802,3329.615723,1423.312012,324.168671,3871.587646,1662.03186,21.493744,3789.298828,1644.714355,-66.374237,3817.909424,1561.084839,-68.709053,3834.683838,1329.32312,137.569229,3758.637207,1324.347046,182.507156,3765.833496,1331.608887,36.346519,3811.458496,1310.29834,-11.227251
27159,3572.925537,1497.671387,355.431641,3573.513672,1305.145142,340.356598,3565.884766,1077.755127,372.281647,3291.428223,1435.793213,222.019577,3306.595703,1374.521851,312.451172,3351.232178,1376.337402,309.458923,3340.487549,1462.574219,303.520477,3287.413818,1432.466309,313.753876,3329.374268,1423.488403,324.262482,3871.574219,1662.008423,21.496101,3789.316162,1644.703369,-66.371704,3817.925049,1561.063599,-68.704193,3834.726562,1329.351318,137.557755,3758.649658,1324.34314,182.50322,3765.862305,1331.609619,36.322754,3811.466064,1310.293701,-11.287524
27160,3572.933838,1497.667236,355.41687,3573.539795,1305.137695,340.347473,3565.890869,1077.73584,372.270538,3291.4021,1435.747192,222.010208,3306.343994,1374.650269,312.565857,3350.85083,1376.609863,309.698334,3340.234375,1462.700195,303.572052,3287.316406,1432.668091,313.638123,3329.14209,1423.652222,324.355377,3871.591064,1662.004883,21.504845,3789.322998,1644.690674,-66.385422,3817.960205,1561.058716,-68.717415,3834.763672,1329.338135,137.543121,3758.650146,1324.342407,182.492096,3765.885498,1331.59668,36.310993,3811.497559,1310.289673,-11.299587
27161,3572.952148,1497.664795,355.419739,3573.549072,1305.102905,340.357422,3565.878174,1077.736084,372.26178,3291.398682,1435.704956,221.979095,3306.23584,1375.035522,312.618866,3350.640381,1376.822754,309.881073,3339.981445,1463.123535,303.458191,3286.973389,1432.883789,313.481323,3328.89209,1423.837524,324.457336,3871.621094,1661.98877,21.503166,3789.335693,1644.678101,-66.382217,3817.984619,1561.041748,-68.733398,3834.778076,1329.335449,137.527267,3758.651855,1324.328735,182.493454,3765.919922,1331.585327,36.2957,3811.523682,1310.273193,-11.372452
27162,3573.006348,1497.732422,355.317627,3573.597412,1305.077148,340.324371,3565.887207,1077.72522,372.26712,3291.381592,1435.641479,221.940491,3305.865234,1375.338501,312.975922,3350.494873,1376.972168,310.004944,3339.752197,1463.355347,303.440887,3286.343506,1432.772339,313.320129,3328.61792,1424.092285,324.478668,3871.629883,1661.970947,21.488737,3789.335938,1644.654419,-66.380028,3818.005127,1561.008179,-68.753517,3834.803467,1329.315308,137.529449,3758.651123,1324.314331,182.499573,3765.954102,1331.552979,36.293907,3811.534668,1310.266479,-11.44249
27163,3573.02124,1497.749146,355.310791,3573.598633,1305.06604,340.2789,3565.875732,1077.713379,372.268433,3291.394775,1435.572388,221.906677,3305.554443,1375.469849,313.216583,3350.28418,1377.256836,310.216187,3339.514404,1463.495361,303.430054,3285.885254,1432.828491,313.387146,3328.167969,1424.695679,324.760925,3871.628174,1661.939209,21.487484,3789.350342,1644.628296,-66.386452,3818.034424,1560.968506,-68.768898,3834.829834,1329.31311,137.52739,3758.635742,1324.292114,182.489716,3765.994629,1331.541016,36.271606,3811.574707,1310.259033,-11.476562
27164,3573.025879,1497.729126,355.302338,3573.586914,1305.023193,340.288818,3565.860596,1077.692871,372.257294,3291.368164,1435.52417,221.88089,3305.182373,1375.662109,313.543427,3350.07959,1377.655518,310.358215,3339.268311,1463.624512,303.43515,3285.586426,1432.925537,313.407867,3327.793457,1424.934204,324.830597,3871.633545,1661.887329,21.501713,3789.359863,1644.60498,-66.396454,3818.049072,1560.931274,-68.782204,3834.85376,1329.308716,137.534683,3758.632568,1324.278931,182.517059,3766.002441,1331.524048,36.249866,3811.599121,1310.254883,-11.488702
27165,3573.071289,1497.654541,355.237762,3573.599365,1305.000854,340.274353,3565.85498,1077.664429,372.270233,3291.341309,1435.463379,221.860641,3304.773926,1375.675903,313.595825,3349.929688,1377.911621,310.509003,3338.94458,1463.809692,303.389496,3285.325195,1433.035156,313.349152,3327.324951,1425.195312,324.889801,3871.755371,1661.762817,21.464285,3789.357666,1644.576782,-66.399605,3818.05835,1560.893921,-68.78833,3834.874512,1329.306641,137.522491,3758.621094,1324.265503,182.522324,3766.026855,1331.498657,36.233509,3811.602539,1310.242188,-11.553261
27166,3573.106201,1497.609497,355.260864,3573.628906,1304.982422,340.308197,3565.864746,1077.651611,372.258026,3291.258057,1435.388184,221.699707,3304.535889,1375.877197,313.595032,3349.716309,1378.220215,310.738617,3338.653809,1463.975464,303.34256,3284.914551,1432.971436,313.416107,3326.728516,1425.369873,324.992218,3871.744385,1661.71814,21.471554,3789.340576,1644.55249,-66.394974,3818.061768,1560.858154,-68.808868,3834.869873,1329.287964,137.510086,3758.611572,1324.260498,182.532837,3766.052734,1331.473511,36.214317,3811.625488,1310.224731,-11.616028
27167,3573.105957,1497.594849,355.263458,3573.628418,1304.954102,340.325378,3565.723145,1077.526611,372.226715,3291.234375,1435.357178,221.654633,3304.315186,1376.111084,313.647339,3349.518311,1378.473755,310.933075,3338.388428,1464.141479,303.31958,3284.546631,1432.966675,313.409271,3326.416016,1425.583374,325.003571,3871.726318,1661.688599,21.490358,3789.344727,1644.520264,-66.386124,3818.069336,1560.817017,-68.804268,3834.86084,1329.269531,137.521133,3758.515137,1324.164673,182.531921,3766.050781,1331.455322,36.202614,3811.615234,1310.223022,-11.603445
27168,3572.984619,1497.515747,355.325256,3573.615479,1304.925659,340.317169,3565.700439,1077.516968,372.237549,3291.201416,1435.339844,221.619019,3304.092529,1376.293945,313.75769,3349.32959,1378.799072,310.974548,3338.026855,1464.27771,303.264587,3284.279053,1433.077148,313.403778,3326.141602,1425.777954,324.997955,3871.705078,1661.667358,21.497412,3789.342285,1644.516479,-66.396164,3818.058838,1560.785889,-68.818382,3834.855225,1329.25061,137.528,3758.489014,1324.136841,182.543564,3766.037109,1331.450439,36.201813,3811.600586,1310.218994,-11.602006
27169,3572.947021,1497.464233,355.355225,3573.595215,1304.921021,340.32486,3565.685059,1077.527344,372.264862,3291.169189,1435.328735,221.583878,3303.865479,1376.413574,313.90097,3349.033936,1379.130371,311.12384,3337.761475,1464.296631,303.327362,3283.960693,1433.297974,313.329132,3325.762939,1426.128174,324.925812,3871.712646,1661.666626,21.500307,3789.340088,1644.518555,-66.391289,3818.038086,1560.770874,-68.800713,3834.816406,1329.230225,137.530106,3758.480225,1324.134644,182.540848,3766.098633,1331.494141,36.199554,3811.616211,1310.205811,-11.601597
27170,3572.933105,1497.456787,355.357605,3573.588135,1304.912476,340.351135,3565.668945,1077.53479,372.273895,3291.127197,1435.336792,221.544174,3303.362061,1376.775513,314.435516,3348.66333,1379.467529,311.466644,3337.211182,1464.525635,303.388763,3283.274902,1433.974976,313.467377,3325.468262,1426.382446,324.914032,3871.697021,1661.671875,21.515278,3789.317871,1644.511597,-66.395477,3818.022461,1560.775879,-68.801048,3834.786377,1329.215698,137.545288,3758.565918,1324.204712,182.545898,3766.024902,1331.44397,36.223724,3811.588379,1310.198486,-11.575552
27171,3572.927979,1497.50708,355.449738,3573.586182,1304.922729,340.359253,3565.662354,1077.531616,372.279938,3291.05957,1435.364136,221.502823,3303.040527,1376.950439,314.805817,3348.332031,1379.814941,311.953705,3336.705322,1464.666016,303.47821,3282.866699,1434.161499,313.485779,3325.078369,1426.669556,324.915863,3871.688965,1661.689697,21.508211,3789.311768,1644.521729,-66.393791,3817.999023,1560.781616,-68.797859,3834.759766,1329.209473,137.562057,3758.49585,1324.136475,182.556946,3765.970947,1331.466553,36.22784,3811.57251,1310.203247,-11.541388
27172,3572.910645,1497.505981,355.383545,3573.564697,1304.921143,340.393127,3565.661377,1077.549072,372.29483,3290.986572,1435.394043,221.448639,3302.808838,1377.150146,315.028961,3348.159668,1380.079224,312.083679,3336.388672,1464.797974,303.400452,3282.575439,1434.24292,313.394196,3324.74292,1427.030273,324.919342,3871.558594,1661.79895,21.559122,3789.318115,1644.539062,-66.40007,3817.971924,1560.787476,-68.772133,3834.725586,1329.213135,137.570724,3758.546631,1324.215576,182.567749,3765.941162,1331.474731,36.241631,3811.555664,1310.209106,-11.487205
27173,3572.87915,1497.557373,355.415985,3573.550781,1304.941162,340.397369,3565.648682,1077.569214,372.302887,3290.916016,1435.452148,221.418259,3302.61377,1377.318604,315.103882,3347.747559,1380.314331,312.162506,3336.141357,1464.965088,303.295227,3282.294678,1434.375732,313.319489,3324.359131,1427.329956,324.894104,3871.560303,1661.858765,21.529341,3789.317871,1644.577148,-66.398552,3817.95752,1560.813721,-68.757309,3834.707031,1329.222534,137.580551,3758.465332,1324.153687,182.578445,3765.923584,1331.496216,36.256763,3811.530273,1310.209473,-11.471954
27174,3572.880615,1497.596191,355.429443,3573.540771,1304.981567,340.431763,3565.736328,1077.681641,372.343384,3290.832031,1435.50708,221.376709,3302.441162,1377.506104,315.087372,3347.567139,1380.505981,312.214111,3335.868896,1465.124268,303.201324,3281.789062,1434.384766,313.078979,3324.069092,1427.621704,324.851776,3871.572266,1661.908447,21.521074,3789.298096,1644.599976,-66.405792,3817.942139,1560.852661,-68.741638,3834.665039,1329.19812,137.608337,3758.529053,1324.239746,182.582703,3765.872803,1331.516113,36.279346,3811.502686,1310.2229,-11.381283
27175,3572.875732,1497.622925,355.436462,3573.52417,1305.018921,340.437256,3565.77832,1077.742188,372.354675,3290.734131,1435.572144,221.320236,3302.115479,1377.786621,315.034363,3347.475342,1380.900391,312.341522,3335.586426,1465.283691,303.089661,3281.575439,1434.446777,312.984924,3323.835938,1427.865601,324.773315,3871.57251,1661.938721,21.51609,3789.286133,1644.627563,-66.397682,3817.913574,1560.885132,-68.723228,3834.614014,1329.203369,137.639679,3758.547119,1324.271973,182.574127,3765.82959,1331.543823,36.308727,3811.487061,1310.246582,-11.325306
27176,3572.92041,1497.622559,355.483887,3573.520264,1305.043213,340.452637,3565.773682,1077.748047,372.348938,3290.634521,1435.666382,221.276917,3301.959473,1377.947754,315.045319,3347.340088,1381.198853,312.323608,3335.376221,1465.445312,302.989746,3281.37207,1434.530396,312.936554,3323.624023,1428.137573,324.733215,3871.534668,1661.979614,21.50169,3789.28125,1644.656372,-66.385796,3817.92627,1560.917725,-68.73185,3834.573975,1329.221924,137.637466,3758.562744,1324.297852,182.570145,3765.810791,1331.57019,36.328667,3811.443359,1310.253052,-11.273295
27177,3572.884033,1497.651367,355.446442,3573.502441,1305.067993,340.428986,3565.788818,1077.751587,372.363739,3290.473633,1435.722412,221.208893,3301.881348,1377.974854,314.912048,3347.21582,1381.383301,312.213135,3335.031738,1465.628662,302.824738,3280.940918,1434.562744,312.919342,3323.216797,1428.57666,324.824677,3871.546387,1662.010864,21.497458,3789.277344,1644.6875,-66.383835,3817.93042,1560.937256,-68.70932,3834.540283,1329.228394,137.633606,3758.552246,1324.312744,182.55545,3765.790283,1331.584595,36.338223,3811.434814,1310.259033,-11.239911
27178,3572.888672,1497.674194,355.445282,3573.481201,1305.108765,340.431915,3565.805908,1077.778809,372.355957,3290.307129,1435.878418,221.177948,3301.782227,1378.110718,314.828674,3347.040283,1381.900391,312.101654,3334.798828,1465.782593,302.694061,3280.571289,1434.944336,313.008118,3323.112793,1429.018555,324.740112,3871.537598,1662.039429,21.494314,3789.279297,1644.70813,-66.384354,3817.906738,1560.978027,-68.709206,3834.531494,1329.24646,137.629532,3758.567627,1324.328857,182.542725,3765.781494,1331.601929,36.344494,3811.422119,1310.279297,-11.246527
27179,3572.929443,1497.672241,355.466797,3573.458496,1305.126587,340.476044,3565.801025,1077.792603,372.347321,3290.148926,1436.161133,221.249512,3301.566406,1378.264038,314.860687,3346.897705,1382.367065,311.863068,3334.498535,1465.999878,302.493347,3280.445557,1435.108032,312.882751,3323.062012,1429.422729,324.47525,3871.545654,1662.064087,21.487906,3789.274902,1644.714355,-66.393341,3817.910645,1561.006104,-68.708885,3834.546387,1329.275024,137.635529,3758.584229,1324.331177,182.525009,3765.760498,1331.620361,36.35416,3811.423096,1310.289673,-11.227428
27180,3572.890869,1497.685425,355.450714,3573.476318,1305.150391,340.44635,3565.818115,1077.804932,372.332367,3290.018799,1436.278442,221.252441,3301.35791,1378.426392,314.984192,3346.753906,1382.673462,311.751831,3334.288818,1466.283813,302.343018,3280.227783,1435.258423,312.80011,3322.601807,1429.545532,324.313568,3871.549316,1662.076782,21.500214,3789.269287,1644.727539,-66.39357,3817.922363,1561.018066,-68.688454,3834.583496,1329.289307,137.634598,3758.622803,1324.357788,182.50943,3765.765625,1331.619995,36.35416,3811.442383,1310.308594,-11.199734
27181,3572.894287,1497.685425,355.441376,3573.501953,1305.169312,340.413605,3565.833252,1077.80188,372.310822,3289.807617,1436.411865,221.325073,3301.046875,1378.712158,315.216034,3346.564453,1383.036743,311.703064,3334.064453,1466.449951,302.161896,3280.146729,1435.406982,312.386993,3322.313232,1429.769287,324.105408,3871.566895,1662.081665,21.50182,3789.284912,1644.725586,-66.397583,3817.924805,1561.044434,-68.701759,3834.623291,1329.339844,137.587631,3758.611572,1324.364746,182.509186,3765.780762,1331.627563,36.3568,3811.430908,1310.299194,-11.189168
27182,3572.912842,1497.685669,355.426483,3573.498535,1305.158691,340.417572,3565.849609,1077.799683,372.297424,3289.621582,1436.500244,221.288467,3300.667969,1378.990723,315.454529,3346.415039,1383.249268,311.473328,3333.845947,1466.569702,301.991821,3280.113037,1435.563354,312.285889,3322.101562,1429.961548,324.172241,3871.564453,1662.045532,21.487841,3789.300781,1644.738647,-66.396156,3817.936523,1561.0448,-68.685394,3834.674316,1329.3479,137.54248,3758.626953,1324.376099,182.499756,3765.808105,1331.621338,36.360409,3811.458496,1310.314453,-11.251577
27183,3572.963867,1497.665039,355.457947,3573.51001,1305.147461,340.412872,3565.85083,1077.785034,372.284149,3289.511475,1436.590576,221.259903,3300.416504,1379.179443,315.682587,3346.279053,1383.463501,311.352692,3333.641357,1466.706055,301.802856,3279.940674,1435.648071,312.257874,3321.782471,1430.136963,324.113586,3871.576172,1662.032959,21.495651,3789.288086,1644.708252,-66.379646,3817.918945,1561.055176,-68.674522,3834.709473,1329.35144,137.532837,3758.655273,1324.372314,182.469727,3765.832764,1331.621826,36.346931,3811.466064,1310.301514,-11.238569
27184,3572.989502,1497.730835,355.356293,3573.550537,1305.146118,340.368835,3565.855225,1077.779419,372.268433,3289.413086,1436.657715,221.228912,3300.249023,1379.307739,315.805237,3346.156006,1383.685303,311.192352,3333.405029,1466.774048,301.64151,3279.712646,1435.715332,312.226837,3321.518555,1430.359985,323.911896,3871.588867,1662.019043,21.501221,3789.305176,1644.703979,-66.383629,3817.962891,1561.049194,-68.684204,3834.739502,1329.357666,137.523911,3758.668701,1324.372559,182.475571,3765.872803,1331.606812,36.321999,3811.49707,1310.283081,-11.321153
27185,3573.009033,1497.762207,355.320496,3573.553223,1305.113281,340.347595,3565.862549,1077.765137,372.265533,3289.285889,1436.834229,221.118408,3299.819824,1379.568848,315.828461,3346.067383,1384.081055,311.124084,3333.181396,1466.837646,301.49939,3279.501953,1435.773315,312.19165,3321.325928,1430.454468,323.785492,3871.605469,1662.02002,21.488153,3789.325928,1644.688965,-66.392105,3817.982666,1561.021118,-68.714211,3834.768311,1329.360596,137.512955,3758.647217,1324.359741,182.47728,3765.916748,1331.593018,36.307301,3811.507324,1310.295166,-11.325503
27186,3573.048096,1497.736206,355.348877,3573.585205,1305.093018,340.320587,3565.879395,1077.755859,372.276123,3289.097656,1436.899414,221.036545,3299.847412,1379.720703,315.700195,3345.948242,1384.33313,311.017731,3332.958252,1466.936157,301.34021,3279.271973,1435.824097,312.148438,3321.170654,1430.545532,323.712189,3871.634521,1661.991699,21.486259,3789.335938,1644.668701,-66.388374,3817.980713,1560.987061,-68.726837,3834.807373,1329.352783,137.521652,3758.645264,1324.336914,182.48819,3765.942871,1331.578369,36.297092,3811.557373,1310.272339,-11.421634
27187,3573.026367,1497.730957,355.32193,3573.59668,1305.074341,340.32132,3565.882324,1077.733154,372.25412,3288.979492,1436.916992,221.025864,3299.691162,1379.983276,315.634552,3345.810303,1384.669922,310.863464,3332.748291,1466.978027,301.195923,3279.074707,1435.878906,312.129364,3321.001709,1430.662231,323.650513,3871.617188,1661.96167,21.492418,3789.364502,1644.644287,-66.38134,3818.023438,1560.969727,-68.738464,3834.826416,1329.332642,137.515427,3758.651611,1324.327759,182.487518,3765.98291,1331.558472,36.282421,3811.5625,1310.25,-11.428964
27188,3573.057861,1497.708862,355.325226,3573.63208,1305.058105,340.270599,3565.881836,1077.700073,372.247528,3288.794434,1436.972778,221.087601,3299.511475,1380.133179,315.599792,3345.688721,1384.909302,310.746613,3332.571289,1467.039795,301.071503,3278.808594,1435.955566,312.085968,3320.835449,1430.761841,323.603394,3871.627441,1661.917236,21.496693,3789.350586,1644.615845,-66.389702,3818.047363,1560.933228,-68.77565,3834.833252,1329.306519,137.517548,3758.640625,1324.306274,182.51741,3766.007568,1331.527832,36.268436,3811.589111,1310.252197,-11.508091
27189,3573.12085,1497.644165,355.277771,3573.614746,1305.012695,340.327515,3565.879883,1077.68811,372.255829,3288.698486,1437.010254,221.093033,3299.387939,1380.230103,315.577728,3345.483643,1385.041626,310.573975,3332.358398,1467.052246,300.948517,3278.434814,1436.470337,311.77002,3320.649902,1430.839722,323.554047,3871.637695,1661.878418,21.507967,3789.352539,1644.57959,-66.408195,3818.044434,1560.900391,-68.786049,3834.843018,1329.291504,137.527954,3758.63208,1324.274902,182.500595,3766.03125,1331.508667,36.250187,3811.615723,1310.243408,-11.538627
27190,3573.068604,1497.647583,355.313324,3573.628906,1304.979614,340.310608,3565.875732,1077.658325,372.249603,3288.601318,1437.060913,221.041046,3299.207764,1380.315674,315.530182,3345.347412,1385.247437,310.462067,3332.13501,1467.195557,300.845947,3277.822998,1436.307617,311.65332,3320.493408,1430.932129,323.531647,3871.758057,1661.753784,21.463366,3789.355225,1644.547363,-66.397308,3818.052734,1560.860352,-68.80233,3834.864258,1329.269775,137.537292,3758.63208,1324.252808,182.520355,3766.045654,1331.490723,36.227524,3811.621582,1310.240356,-11.540391
27191,3573.058105,1497.615845,355.231598,3573.649414,1304.956909,340.298035,3565.861572,1077.63562,372.264313,3288.413818,1436.987549,221.149094,3299.166504,1380.473755,315.327057,3344.988525,1385.6427,310.410095,3331.940674,1467.289917,300.765564,3277.410645,1436.296875,311.747467,3320.319824,1431.041504,323.492279,3871.753418,1661.698364,21.469706,3789.36499,1644.531494,-66.404587,3818.058594,1560.815186,-68.803864,3834.868408,1329.262939,137.545288,3758.580566,1324.270508,182.702484,3766.117676,1331.396118,36.151138,3811.628418,1310.217651,-11.578194
27192,3572.994141,1497.504272,355.306854,3573.655029,1304.940674,340.325714,3565.73584,1077.523071,372.226471,3288.271973,1436.986084,221.171448,3299.078613,1380.503296,315.046936,3344.858398,1385.830322,310.332886,3331.769043,1467.342163,300.664062,3277.164307,1436.346802,311.786957,3320.154297,1431.141113,323.479797,3871.732666,1661.665283,21.474789,3789.341309,1644.506592,-66.381195,3818.064453,1560.785034,-68.813438,3834.888184,1329.244019,137.551147,3758.588623,1324.229858,182.552734,3766.132568,1331.368774,36.085739,3811.612061,1310.211548,-11.611109
27193,3572.966064,1497.450928,355.336243,3573.646729,1304.920776,340.334015,3565.70459,1077.501953,372.24588,3288.166992,1437.052856,221.160477,3298.886475,1380.914307,314.853912,3344.68457,1385.990967,310.275879,3331.594238,1467.385132,300.574921,3276.96167,1436.403931,311.76535,3319.848877,1431.280029,323.448486,3871.721191,1661.633301,21.492165,3789.342529,1644.481201,-66.39296,3818.062744,1560.78772,-68.840408,3834.87085,1329.223999,137.568756,3758.522705,1324.114258,182.527847,3766.064941,1331.422485,36.098274,3811.619141,1310.216797,-11.569023
27194,3572.95166,1497.442627,355.337128,3573.611816,1304.911499,340.352295,3565.719482,1077.508545,372.270508,3288.070801,1437.10083,221.117523,3298.513184,1380.869385,314.532593,3344.51001,1386.154175,310.303833,3331.399658,1467.432251,300.481262,3276.769775,1436.491333,311.733521,3319.470947,1431.533569,323.588593,3871.685547,1661.651001,21.508537,3789.330322,1644.479736,-66.381821,3818.037842,1560.776489,-68.828934,3834.836914,1329.209961,137.576538,3758.436768,1324.123657,182.734985,3766.015869,1331.436157,36.173275,3811.602783,1310.203979,-11.6024
27195,3572.988525,1497.433228,355.387756,3573.604492,1304.919312,340.359131,3565.692871,1077.503174,372.270874,3288.018311,1437.22998,221.138718,3298.395752,1380.914062,314.404205,3344.346924,1386.330933,310.305908,3331.126221,1467.46228,300.315125,3276.55127,1436.549927,311.727386,3319.248779,1431.639404,323.561127,3871.688965,1661.671997,21.488539,3789.328369,1644.497192,-66.373428,3818.009277,1560.76062,-68.800499,3834.808594,1329.192505,137.591003,3758.473633,1324.217041,182.789108,3765.991943,1331.452026,36.21957,3811.590332,1310.202148,-11.535236
27196,3572.931396,1497.457153,355.350403,3573.592041,1304.923218,340.395752,3565.696289,1077.500366,372.280365,3287.967773,1437.297974,221.113205,3298.240723,1381.041138,314.409485,3344.158203,1386.582153,310.230774,3330.921631,1467.510742,300.211578,3276.239258,1436.541626,311.804779,3318.897949,1431.770874,323.545135,3871.688965,1661.693848,21.497704,3789.300049,1644.505127,-66.378395,3817.990479,1560.786743,-68.78614,3834.769043,1329.196655,137.601257,3758.502686,1324.227783,182.779373,3765.97876,1331.457031,36.237843,3811.556152,1310.227661,-11.502967
27197,3572.92627,1497.478882,355.359497,3573.578613,1304.938965,340.411438,3565.690186,1077.52417,372.306427,3287.912109,1437.315063,221.045593,3298.045166,1381.199829,314.522675,3344.039307,1386.790894,310.216766,3330.717285,1467.576172,300.069702,3276.008545,1436.642212,311.817291,3318.620605,1431.912231,323.551941,3871.549316,1661.796387,21.5371,3789.290527,1644.521362,-66.377579,3817.974121,1560.795044,-68.78286,3834.739014,1329.195312,137.608658,3758.563721,1324.213379,182.589981,3765.955566,1331.477539,36.25753,3811.541748,1310.218384,-11.421289
27198,3572.886963,1497.559448,355.422272,3573.55542,1304.951294,340.419678,3565.657471,1077.537964,372.300629,3287.841797,1437.356689,220.96431,3297.449951,1381.49231,314.923065,3343.880371,1387.015259,310.266632,3330.503662,1467.664795,299.961548,3275.54541,1436.741699,311.844849,3318.021729,1432.055908,323.886108,3871.570068,1661.869995,21.51371,3789.28418,1644.555908,-66.370499,3817.951416,1560.845581,-68.760765,3834.693604,1329.178345,137.636078,3758.588623,1324.219482,182.582138,3765.919678,1331.506226,36.283817,3811.512207,1310.228882,-11.394271
